StudyInstanceUID,0,1,2,3,4
1.2.826.0.1.3680043.8.498.10086330306179289357102351647610229849,2.1657917,2.1563344,1.1075848,0.13456553,-0.3437764
1.2.826.0.1.3680043.8.498.10086868157078395343877534652093002558,3.0177457,-3.1488593,0.7838586,-1.3928562,2.7547276
1.2.826.0.1.3680043.8.498.10086986113586170491395355039716549748,3.8590038,-0.9779495,2.1556802,-2.530573,-2.0631628
1.2.826.0.1.3680043.8.498.10087291369101296875750853694505353806,-3.9360065,-1.2155468,-1.0395281,-0.2688436,-1.1000983
1.2.826.0.1.3680043.8.498.10087463070725652984809471170386183225,-0.0656472,1.9226952,-2.939458,1.6595287,-0.40948597
1.2.826.0.1.3680043.8.498.10088167419020908307934367633011123016,1.8081056,3.2269948,-1.606499,0.9919018,1.9848706
1.2.826.0.1.3680043.8.498.10088539264353043091684851466493342803,0.34111613,4.6187778,1.4345404,1.9717344,1.3138132
1.2.826.0.1.3680043.8.498.10089120343176243272908212838707122280,4.507133,2.3537204,0.061498173,1.9746748,-1.8092613
1.2.826.0.1.3680043.8.498.10090653759061991066741182129626668752,2.3373377,2.0818782,-1.0998104,0.84933287,1.2561809
1.2.826.0.1.3680043.8.498.10090861629922573501809817856839612629,1.9185001,-0.7932802,-1.9429686,0.070242524,1.5351856
1.2.826.0.1.3680043.8.498.10091367583294029690774982597623622882,1.1008908,1.8025898,-1.1240985,1.068205,-0.47875077
1.2.826.0.1.3680043.8.498.10091380826580184044933123280643875864,-1.755207,0.33777002,-1.9131494,0.2434978,-0.95143455
1.2.826.0.1.3680043.8.498.10091548723889625870835759099423437042,0.7866147,-1.1191415,-0.818515,1.1629413,-1.5514991
1.2.826.0.1.3680043.8.498.10091878647179838130175217184601046034,-3.0948503,1.7564579,-0.10766052,0.5584823,-2.72188
1.2.826.0.1.3680043.8.498.10092126960536614253862379880491750809,4.81646,0.32029384,1.509611,-0.3594541,0.89341235
1.2.826.0.1.3680043.8.498.10092190813212065060281729935594343190,3.3200223,1.6063877,-3.410109,1.6834661,-1.1308702
1.2.826.0.1.3680043.8.498.10092349544764157150237017310894158751,1.32518,1.6405567,0.79906654,-2.4242542,0.9579102
1.2.826.0.1.3680043.8.498.10092654961659667737538335486171031129,-0.1107597,2.1899958,1.2405361,1.6044911,0.7939497
1.2.826.0.1.3680043.8.498.10092908308168203984847396630878803787,-0.9146549,2.040921,1.9822781,-2.4963813,-0.85006696
1.2.826.0.1.3680043.8.498.10093202825943160056211306643743595296,-3.736084,-2.5592723,-1.1025199,1.9211165,-1.1228362
1.2.826.0.1.3680043.8.498.10094539666570033863121352559428210565,1.895159,-0.6657266,1.54713,3.5875807,1.1390935
1.2.826.0.1.3680043.8.498.10095061611501740476585251166654916766,-0.3683,0.018472396,-0.6283376,-1.862855,-0.14270394
1.2.826.0.1.3680043.8.498.10095297039553537711852196565100151634,-1.7994411,-2.7516007,-2.3224714,2.1287758,-0.06583971
1.2.826.0.1.3680043.8.498.10095542893008849635119013738677470479,0.85899353,0.9135048,-1.0831088,-3.4952877,-3.2547717
1.2.826.0.1.3680043.8.498.10096718295125658566197206614069524237,-3.8833542,1.3813263,-2.0635943,-1.9469383,0.7799479
1.2.826.0.1.3680043.8.498.10096971733159773815615960057926680411,0.20364156,4.528453,1.3996196,2.7009668,0.7889092
1.2.826.0.1.3680043.8.498.10097222177246533671812741257557151004,0.07363325,-2.4202044,2.37997,0.57847685,3.0833914
1.2.826.0.1.3680043.8.498.10097366228893665747318032543900722246,2.6183066,-2.5029616,-2.307876,-0.818925,1.5501194
1.2.826.0.1.3680043.8.498.10097544422232575847478221575599512678,1.9704717,2.6271482,-1.6778667,-0.9313878,0.7675171
1.2.826.0.1.3680043.8.498.10097665613196014916879910659987090537,3.6725614,-0.32896185,-3.1032586,-0.2970702,-0.69625854
1.2.826.0.1.3680043.8.498.10098101866352510821403685691298275471,-0.8877309,1.1609492,2.23799,-1.4858545,0.09113104
1.2.826.0.1.3680043.8.498.10098313406535123630193717117708865793,-3.9254088,-3.5489624,-1.0250956,2.3914096,-0.732863
1.2.826.0.1.3680043.8.498.10098519120816779418784792978683356245,0.12887582,-2.3006577,5.92194,1.468721,1.2710265
1.2.826.0.1.3680043.8.498.10099145249661564758546242507570311276,-5.5510087,-0.6695769,0.4540855,-1.6623211,0.28994808
1.2.826.0.1.3680043.8.498.10099437277255364041368254495211085635,-5.530105,0.66296536,0.29395548,-0.50721365,-0.2867823
1.2.826.0.1.3680043.8.498.10099777133730325887403788490709165893,-0.2032778,4.1370435,1.2425039,0.4433773,-0.10714898
1.2.826.0.1.3680043.8.498.10100461667844738143274384620261436861,-2.137799,-2.4741118,2.0270176,-2.170833,0.7903699
1.2.826.0.1.3680043.8.498.10100648827498590055489902553271246810,0.0095501095,3.117798,4.689414,1.6217139,-1.237489
1.2.826.0.1.3680043.8.498.10100650768019459958776454213038059236,-4.0887213,0.2964694,-0.20965037,-0.7071144,0.7514957
1.2.826.0.1.3680043.8.498.10100935728976177637953039619903299089,0.6323042,4.168269,2.2084887,1.1746413,-3.049247
1.2.826.0.1.3680043.8.498.10101445473719481818488982896175508100,3.9254558,-1.6730845,-1.5970562,-0.05354485,-0.29970405
1.2.826.0.1.3680043.8.498.10101719459939850795713312046635417633,-3.1126018,1.5257716,-1.0886375,-1.3712924,-0.55895025
1.2.826.0.1.3680043.8.498.10101863307768736312597390834265232283,-2.174957,-2.7213175,5.1305594,0.4382573,1.45882
1.2.826.0.1.3680043.8.498.10102063169886381102867809507855542301,-3.9201646,0.61921734,0.23919065,0.33000392,1.0776281
1.2.826.0.1.3680043.8.498.10102145462980903773024100390892159036,1.7670363,-3.935312,2.5520115,0.97548854,-0.19350314
1.2.826.0.1.3680043.8.498.10102186345218749796539920753126384994,2.4853747,-1.8349048,-2.5532546,2.1164167,-1.3471127
1.2.826.0.1.3680043.8.498.10102610603897316089369735920542215872,2.3606293,0.7089711,1.1593242,2.1141753,0.25846758
1.2.826.0.1.3680043.8.498.10102900748126974137752444136583418818,1.3926264,3.0233479,-2.4241202,-1.5497453,0.768088
1.2.826.0.1.3680043.8.498.10103347993279466227865376418109845540,2.6154013,2.658409,1.5926094,0.4996178,-1.4229572
1.2.826.0.1.3680043.8.498.10103387494196077533492813296105425326,5.1580906,-1.5689011,-0.314835,-0.098106064,0.8059526
1.2.826.0.1.3680043.8.498.10103483124300726026859672400160089071,-0.26647252,-2.3457866,-3.5335264,-1.6298571,0.5205521
1.2.826.0.1.3680043.8.498.10104720709516580233032627985969265795,-2.8566785,2.8999925,-1.2587408,-1.1008875,2.812123
1.2.826.0.1.3680043.8.498.10104865231833252654834440405661155431,-0.33638468,-2.9029803,5.182341,1.0174466,1.7574087
1.2.826.0.1.3680043.8.498.10106001911394746852800419939925285622,-1.5238357,2.1573024,3.2170825,1.3432152,-2.7214632
1.2.826.0.1.3680043.8.498.10106366847787259558834144901279475315,-3.0556676,0.81461483,0.8367199,-1.4803509,0.12023785
1.2.826.0.1.3680043.8.498.10106510679801137442436492750397284562,-0.022821132,4.39168,3.4288397,0.01934971,-0.40320656
1.2.826.0.1.3680043.8.498.10106562260627874353336395922523986427,-0.21954699,0.72778124,-0.4478231,-0.5336746,-0.3208707
1.2.826.0.1.3680043.8.498.10106699733353362097564142038390199542,-2.6139765,-2.0679293,-2.3459146,1.9544445,0.7830999
1.2.826.0.1.3680043.8.498.10106942797809813737675606948413914825,0.20027961,-2.8742414,-1.3960811,1.6296151,0.8009102
1.2.826.0.1.3680043.8.498.10107005751709463171955226948625792489,3.6405487,-1.7795725,-2.3017032,-0.4733596,-0.8324015
1.2.826.0.1.3680043.8.498.10107285265974272238973314333759022129,2.292202,-2.2294345,-0.66467446,2.8272333,2.3994188
1.2.826.0.1.3680043.8.498.10107305395949944133738035888912687021,-1.7702048,2.4712281,2.378369,-0.17778546,-1.4638002
1.2.826.0.1.3680043.8.498.10108418327913608663147975184993335205,-5.443804,0.8799159,0.28818497,-0.32886118,-0.4826701
1.2.826.0.1.3680043.8.498.10108916588128152279610591818228843100,-2.8612173,-3.9192512,-2.0166006,1.3789613,-0.7429414
1.2.826.0.1.3680043.8.498.10109144011537711320344685504156397396,2.100441,-1.563209,2.2734056,0.24120723,-0.20913422
1.2.826.0.1.3680043.8.498.10109686130433816815188086274703256043,4.547146,1.4283252,0.6046249,-1.1967218,-0.57939553
1.2.826.0.1.3680043.8.498.10109792805994699907981075974917733440,-2.3836827,-3.7264745,-0.20762694,-1.0604336,-1.3071823
1.2.826.0.1.3680043.8.498.10111413832301737777500631887044787675,2.8141716,-0.47957233,-1.0054097,0.73976094,1.9437776
1.2.826.0.1.3680043.8.498.10112403297523682909705376820607222149,3.70517,-2.5450263,-1.5918356,-1.5443476,-0.21907417
1.2.826.0.1.3680043.8.498.10112561334938630740516624230412097414,-4.639427,-0.16821936,-0.70946735,-0.31769872,0.07925937
1.2.826.0.1.3680043.8.498.10112795340232645318424861216704702148,-0.8567199,-2.8070853,-1.9800723,3.0605853,0.8933334
1.2.826.0.1.3680043.8.498.10113069419621189926597289360854261721,3.0646043,2.7066963,-0.20216604,0.4641266,0.8887947
1.2.826.0.1.3680043.8.498.10113424748716495364491754609240800841,-2.4736845,0.052637823,0.36387312,-3.335402,-0.700196
1.2.826.0.1.3680043.8.498.10113538488333813543108194873571381495,-2.192151,1.3930486,2.9636369,0.27338073,0.00827238
1.2.826.0.1.3680043.8.498.10113893063187703322588600717074451770,0.56643075,0.9397919,-1.4072509,-0.45221993,0.69665766
1.2.826.0.1.3680043.8.498.10114002532218104678393306076114880329,1.8151753,2.243529,0.024713576,-0.9699717,1.8701134
1.2.826.0.1.3680043.8.498.10114355918705113452339275287378470540,-0.058673754,0.52738523,-3.2108798,0.849327,0.18421486
1.2.826.0.1.3680043.8.498.10114512536620702613224917602897252478,-4.835639,-0.4167164,-0.91736597,-1.2513043,0.22427905
1.2.826.0.1.3680043.8.498.10114976590404728130987457432896923895,-3.056767,2.0211375,3.2564173,1.1971586,-2.041472
1.2.826.0.1.3680043.8.498.10116314740734461799662379751391995254,0.7765531,-2.891151,0.21505924,0.6795298,-0.44388282
1.2.826.0.1.3680043.8.498.10116380343650393694893058285477899163,-0.79486895,-2.8958957,-1.7864194,0.5769561,-0.57525283
1.2.826.0.1.3680043.8.498.10117434940661497155941951397728857659,2.304446,-2.623759,1.0038406,-2.150931,0.7683444
1.2.826.0.1.3680043.8.498.10117581729368931753552178109541756411,-0.88212246,2.416509,3.158734,2.6772208,-1.8558688
1.2.826.0.1.3680043.8.498.10117706278084856399014858720725184831,-3.5544138,0.44745085,-1.333739,-1.0897293,0.63656557
1.2.826.0.1.3680043.8.498.10117798901508701666346491966960980558,-3.3109286,-3.6017404,1.342156,-1.0422801,-1.0582769
1.2.826.0.1.3680043.8.498.10117985542388992657310740356177139230,-1.9826185,1.1930261,-0.5682452,0.35923892,2.0666766
1.2.826.0.1.3680043.8.498.10118157831614049043027497020930910700,0.025834974,-2.1320717,-3.3895617,-0.0778468,0.29867148
1.2.826.0.1.3680043.8.498.10118296735663179303471608920528630868,-1.5759654,-2.588438,4.7458963,0.41017833,1.3483351
1.2.826.0.1.3680043.8.498.10118481458665718863740895982213770719,-1.7529688,-4.0575647,-1.0228112,0.4630211,-0.6789889
1.2.826.0.1.3680043.8.498.10119348611874679760113258145533442418,-0.17744137,-1.7641187,-2.6157374,0.5207703,0.79548275
1.2.826.0.1.3680043.8.498.10119481968730838352014379312102010590,-4.139788,0.0012532212,-2.1241589,-0.7167405,2.5084207
1.2.826.0.1.3680043.8.498.10120092223427442020912452597533218323,0.21164834,2.01002,1.7239542,-0.9546112,1.6254641
1.2.826.0.1.3680043.8.498.10120917130750824232814204171052506650,-1.4572351,4.331609,1.4679356,1.2846293,-0.1777695
1.2.826.0.1.3680043.8.498.10121280971056887718683409482662689420,0.9463971,2.6520674,1.2101078,-0.96828187,0.38845587
1.2.826.0.1.3680043.8.498.10121845496869046120196144749707197169,3.6025758,1.1108866,1.5446036,1.3168755,-1.1616706
1.2.826.0.1.3680043.8.498.10122705655766200407650576383924753149,0.89846164,4.4204416,-0.9766906,-0.30708462,0.15612644
1.2.826.0.1.3680043.8.498.10122965567266757634705945655065946793,0.60464174,0.67446935,1.340239,-2.200935,-2.216057
1.2.826.0.1.3680043.8.498.10123052875480781064388697541510003012,-5.6395535,0.13929048,0.038358994,-0.044351395,-0.8108577
1.2.826.0.1.3680043.8.498.10123124589338700633434800071929385473,-1.0613625,-0.6260624,-0.050793737,1.0642852,-0.27022046
1.2.826.0.1.3680043.8.498.10123379669829188272608815503135363216,-3.7321882,-1.6002998,-1.0492766,-0.18418801,-1.0021391
1.2.826.0.1.3680043.8.498.10123735099489036893122711199227136813,-1.8844666,2.6618598,-2.4146447,1.5144138,0.22298342
1.2.826.0.1.3680043.8.498.10123898348400255528537694695575827268,3.6144712,-0.11958706,-0.93915206,1.6216024,1.0590653
1.2.826.0.1.3680043.8.498.10124001307333957424977007675241980725,0.2396098,-0.7079688,-0.57538044,-1.2092704,2.2470427
1.2.826.0.1.3680043.8.498.10125129392797787808341902086611851576,-0.6441891,-2.2687113,5.6904755,1.1810219,1.0674193
1.2.826.0.1.3680043.8.498.10125173737253557770137792087011025697,0.38547164,2.7599113,0.98481584,1.5954609,-1.9286745
1.2.826.0.1.3680043.8.498.10125186509060080968006063284415859523,-0.21583983,2.6701677,-0.32726157,0.7841296,1.855421
1.2.826.0.1.3680043.8.498.10126539014148812025299742480820829387,-2.3385856,-2.451944,0.9861632,-1.8510268,1.2732155
1.2.826.0.1.3680043.8.498.10126709788434242922542573697230563483,-2.8678155,-2.8718266,-1.2475636,3.47125,-0.060699984
1.2.826.0.1.3680043.8.498.10127212917520708935716966903644095396,1.0646622,-3.655452,1.1180081,-1.4211521,0.55013776
1.2.826.0.1.3680043.8.498.10127685402277965387261857228403285937,2.6300814,1.9010825,1.8367072,1.9149098,-2.1268167
1.2.826.0.1.3680043.8.498.10128199840925023408402703824969146572,-1.1756505,0.73274046,0.9353821,-1.7947466,-3.9252055
1.2.826.0.1.3680043.8.498.10129559062963528496643969105849375477,-5.0916815,-0.058465328,-0.1425642,0.5203965,-1.5090493
1.2.826.0.1.3680043.8.498.10130292340275026555277274963375215648,-0.521811,-0.89208364,0.68525124,-2.4382522,-2.1917763
1.2.826.0.1.3680043.8.498.10131626253949449001182217388938119022,0.77956814,-4.2857943,-1.9586997,2.865958,-1.449992
1.2.826.0.1.3680043.8.498.10131788334569640853096371825036361393,-1.6985397,2.5831335,0.6726379,-0.048528716,2.4989076
1.2.826.0.1.3680043.8.498.10132533357448634203762582413006747009,-0.8588028,-0.17532308,-0.50885576,-3.7607691,-0.85493195
1.2.826.0.1.3680043.8.498.10132656171762062645694968637507645037,-0.8298027,2.263795,-0.7246817,-0.26326174,0.6579953
1.2.826.0.1.3680043.8.498.10132889469104237428776830551158509037,-0.44624975,-4.3721805,3.549875,0.70994496,0.7253649
1.2.826.0.1.3680043.8.498.10132932628718050584494164083349854011,-2.8168015,2.953559,0.72108877,-0.24123898,-2.1188796
1.2.826.0.1.3680043.8.498.10133185870715354947126621147868384412,2.2884943,1.1274503,1.0695978,2.406445,1.4150202
1.2.826.0.1.3680043.8.498.10133583823008406773074369078712789237,1.1192391,-3.9568849,3.273835,1.1072781,0.20221879
1.2.826.0.1.3680043.8.498.10133976072102544942180767916216416403,-4.879676,-1.0246099,-0.35096675,0.6591935,-0.8294873
1.2.826.0.1.3680043.8.498.10135341999639686409901411928635396227,3.0273852,-2.5657952,-0.22268918,0.35086104,-0.66768146
1.2.826.0.1.3680043.8.498.10135626898194125766834177418538747003,0.28794023,2.6105382,0.95800155,-0.56387687,-0.9291932
1.2.826.0.1.3680043.8.498.10135701197024087522582662144117764694,0.33524308,2.6503162,0.28078863,0.5935054,1.1255286
1.2.826.0.1.3680043.8.498.10136080346840958704871881906630718667,2.4649968,-3.9735768,2.8263206,-0.041574843,0.903974
1.2.826.0.1.3680043.8.498.10136271467017101553519657469660516293,2.6794064,2.0307763,-0.8380437,2.0909066,0.9672664
1.2.826.0.1.3680043.8.498.10137469120813418824601734457287838473,-2.067366,4.123377,1.3405604,-0.03180618,2.5599623
1.2.826.0.1.3680043.8.498.10138238806254233938665766859747513012,1.471904,4.007979,-0.1617662,-0.082289204,0.8858421
1.2.826.0.1.3680043.8.498.10138310586553996166265468406487254233,0.52581173,-0.93927586,-1.7497973,1.5678415,-2.2379928
1.2.826.0.1.3680043.8.498.10138505589553752136627196214468065229,2.6713016,-1.4831762,1.9215481,2.5827231,-1.1073042
1.2.826.0.1.3680043.8.498.10138750864981375493729882257282574242,3.4282763,1.0640117,-0.47435516,3.026745,0.9387402
1.2.826.0.1.3680043.8.498.10140295969543687450588521114380856882,2.212785,-0.26316145,-1.4797238,2.015439,0.8829196
1.2.826.0.1.3680043.8.498.10140299124225430263445960194779593014,0.76353127,-3.590581,3.9558613,2.8538098,2.204728
1.2.826.0.1.3680043.8.498.10140606628224229467504997667990683241,2.4772158,0.7330948,-2.6975722,0.99456936,-1.3911755
1.2.826.0.1.3680043.8.498.10141247429991483790784325949808669965,-2.6596618,-2.0359192,1.9078394,-3.136992,-0.86385155
1.2.826.0.1.3680043.8.498.10141305112231712287534065170159668765,0.83540356,1.4225438,-0.218635,1.980983,-0.83873564
1.2.826.0.1.3680043.8.498.10141506765685617515639415633498548640,-2.000857,-0.5509307,-2.0403514,-0.58782166,0.6004168
1.2.826.0.1.3680043.8.498.10141780571013261793481967834361790895,0.13934804,-1.935953,-0.23433378,-4.0519323,-0.9516464
1.2.826.0.1.3680043.8.498.10142092999655849225765018785055284143,-4.4631557,1.7889154,2.0652347,0.4964279,-0.47985753
1.2.826.0.1.3680043.8.498.10142734263397509130392702866127206173,0.753125,-0.9731052,-4.295374,0.0023563653,-0.12806804
1.2.826.0.1.3680043.8.498.10142884365762354241896602346622533213,0.3284533,1.4893197,-0.14389098,-2.656023,-1.6303649
1.2.826.0.1.3680043.8.498.10144689526110308075451004562693436642,2.3187444,-0.5601157,-0.75941896,-3.112925,0.862488
1.2.826.0.1.3680043.8.498.10144983820263144647096122964323396740,-0.6353929,-4.454175,3.6555176,-0.0514376,1.0095224
1.2.826.0.1.3680043.8.498.10145237735005398354400454407272851901,-2.4926362,-3.1361625,-1.6199912,3.4014752,-1.6260426
1.2.826.0.1.3680043.8.498.10145452613419014956826671533120747443,-1.9892138,0.5396507,3.9940648,-1.3153404,0.42862296
1.2.826.0.1.3680043.8.498.10145672625796130912280075241201349844,-2.3231182,1.4131783,0.8821383,-0.010739602,-1.9922705
1.2.826.0.1.3680043.8.498.10145729775556413760637308253002957748,1.0174416,2.1970222,0.9591362,-2.0970073,0.11613316
1.2.826.0.1.3680043.8.498.10145842837236128293393059842402121969,-2.3379266,1.3080409,-1.0771116,-1.9230832,0.71742547
1.2.826.0.1.3680043.8.498.10146204705162807564045700784142478677,4.0302286,-0.54620266,-0.21888636,1.3233026,-0.010669336
1.2.826.0.1.3680043.8.498.10146236333583367664493890221389803895,-0.8489612,1.1241549,-0.77790433,-2.78614,-0.6137836
1.2.826.0.1.3680043.8.498.10146321092383644082320344349442634658,1.8158273,3.6312916,-0.88902515,1.9263504,-0.5107682
1.2.826.0.1.3680043.8.498.10146434446573890156665628375450571679,-0.5164662,-3.9248807,3.5929217,0.87959623,2.2594934
1.2.826.0.1.3680043.8.498.10146734086796986951705624726658626420,-3.815285,-0.4432075,-0.46259087,-1.0837727,-1.4705881
1.2.826.0.1.3680043.8.498.10147671671279337362802334989529938869,-2.2872467,-1.0690838,-1.1898625,-2.2162786,-0.8267709
1.2.826.0.1.3680043.8.498.10149074815086270335686871028787698833,1.6530972,-1.9208789,-0.3938304,-0.92313933,3.1530278
1.2.826.0.1.3680043.8.498.10150110293318779974697952699689030870,-3.439,2.1653545,-0.067687124,-2.4559374,2.22104
1.2.826.0.1.3680043.8.498.10150740607199149357972348352764614638,2.1791055,-2.202046,-3.3296785,0.13987385,1.7428517
1.2.826.0.1.3680043.8.498.10150986088344692656149217580846770665,-3.4932463,0.29572728,-0.17114516,-1.6373488,2.7117503
1.2.826.0.1.3680043.8.498.10151537547209347114299661698285748900,-2.9161863,-3.0314958,-1.2187412,2.3517265,0.46406627
1.2.826.0.1.3680043.8.498.10152462077958815615711598036530149102,-0.42529553,1.6118135,-2.9726577,0.6834334,2.0023131
1.2.826.0.1.3680043.8.498.10152539229509714331559689417403716422,1.6383548,2.9417138,1.5491459,2.6876967,-3.7774346
1.2.826.0.1.3680043.8.498.10152726706093702188483824516355391487,1.2881559,-2.1721232,-0.85541815,-0.36524788,1.2053035
